5248,5984,451,1934
5249,5985,388,1895
5250,5986,353,1919
5251,5987,124,1964
5252,5987,1145,1965
5253,5987,1145,1966
5254,5991,41,1969
5255,5996,766,1983
5256,5996,766,1984
5257,5998,149,1971
5258,5998,949,1972
5259,5998,949,1974
5260,6001,926,1987
5261,6001,926,1988
5262,6002,796,2005
5263,6002,796,2006
5264,6002,796,2007
5265,6005,585,1922
5266,6011,159,1995
5267,6011,159,1996
5268,6014,340,1978
5269,6014,340,1979
5270,6014,340,1980
5271,6014,340,1981
5272,6022,1074,1999
5273,6022,1074,2000
5274,6022,1074,2001
5275,6023,949,2001
5276,6023,949,2002
5277,6023,949,2003
5278,6023,949,2004
5279,6025,617,1975
5280,6025,68,1976
5281,6030,920,1969
5282,6042,344,1983
5283,6043,334,1992
5284,6044,101,1895
5285,6044,101,1896
5286,6044,101,1897
5287,6044,101,1898
5288,6045,705,1976
5289,6048,766,1981
5290,6048,766,1982
5291,6048,766,1983
5292,6049,614,2005
5293,6049,614,2006
5294,6049,561,2007
5295,6052,544,1998
5296,6052,544,1999
5297,6052,544,2000
5298,6056,1175,1940
5299,6057,1073,1988
5300,6057,1073,1989
5301,6057,1073,1991
5302,6058,327,2001
5303,6065,1096,1959
5304,6066,1132,1933
5305,6066,1132,1934
5306,6066,1132,1935
5307,6066,1132,1936
5308,6068,766,1977
5309,6068,546,1978
5310,6068,766,1979
5311,6074,814,1995
5312,6077,412,1919
5313,6077,412,1920
5314,6077,412,1921
5315,6077,412,1922
5316,6080,348,1992
5317,6080,348,1993
5318,6082,324,1988
5319,6082,899,1989
5320,6082,899,1990
5321,6084,700,1918
5322,6084,700,1919
5323,6084,700,1920
5324,6084,700,1921
5325,6087,1124,1989
5326,6087,1124,1990
5327,6088,746,1983
5328,6090,960,1965
5329,6090,960,1966
5330,6096,729,1973
5331,6096,729,1974
5332,6096,729,1975
5333,6098,908,1965
5334,6100,949,1967
5335,6100,949,1968
5336,6102,746,1979
5337,6102,746,1980
5338,6104,90,1930
5339,6104,90,1931
5340,6104,90,1932
5341,6115,1073,1979
5342,6115,1073,1980
5343,6115,1073,1981
5344,6118,969,1910
5345,6121,949,1997
5346,6121,949,1998
5347,6121,949,1999
5348,6121,949,2000
5349,6122,868,1915
5350,6122,868,1916
5351,6122,868,1917
5352,6122,868,1918
5353,6126,552,1997
5354,6126,552,1998
5355,6126,552,1999
5356,6139,319,2005
5357,6140,101,1896
5358,6140,101,1897
5359,6140,101,1898
5360,6141,617,1992
5361,6150,1180,1973
5362,6150,1180,1974
5363,6157,274,1989
5364,6157,274,1990
5365,6157,274,1991
5366,6160,1118,1936
5367,6160,1118,1937
5368,6160,1118,1938
5369,6178,74,1973
5370,6178,74,1974
5371,6178,74,1975
5372,6179,856,1999
5373,6179,856,2000
5374,6179,856,2001
5375,6191,1043,1993
5376,6202,181,1989
5377,6203,372,1992
5378,6203,372,1993
5379,6203,372,1994
5380,6207,1091,1967
5381,6207,1091,1968
5382,6207,1091,1969
5383,6207,1091,1970
5384,6218,1054,1976
5385,6218,1054,1977
5386,6218,996,1978
5387,6218,996,1979
5388,6220,478,1984
5389,6220,478,1985
5390,6220,478,1986
5391,6220,478,1987
5392,6225,220,2002
5393,6225,220,2003
5394,6225,220,2004
5395,6225,220,2005
5396,6226,125,1988
5397,6231,172,1983
5398,6231,172,1984
5399,6232,862,1896
5400,6233,1117,1906
5401,6233,1117,1907
5402,6233,1117,1908
5403,6234,234,1995
5404,6234,234,1996
5405,6234,234,1997
5406,6234,234,1998
5407,6235,133,1982
5408,6235,133,1983
5409,6235,358,1984
5410,6235,358,1985
5411,6238,182,1980
5412,6238,182,1981
5413,6238,182,1982
5414,6241,908,1962
5415,6243,949,2000
5416,6243,949,2001
5417,6243,949,2002
5418,6243,949,2003
5419,6246,324,1969
5420,6246,324,1970
5421,6249,417,1928
5422,6253,994,1968
5423,6253,994,1969
5424,6253,994,1970
5425,6257,1189,1909
5426,6257,1189,1910
5427,6257,1189,1911
5428,6258,175,1966
5429,6258,1145,1967
5430,6262,630,1934
5431,6262,630,1935
5432,6266,412,1929
5433,6266,412,1930
5434,6266,412,1931
5435,6269,385,1964
5436,6269,385,1965
5437,6269,385,1966
5438,6269,385,1967
5439,6274,620,1967
5440,6274,620,1968
5441,6275,159,1974
5442,6277,358,2003
5443,6277,358,2004
5444,6277,358,2005
5445,6279,552,1966
5446,6281,875,1998
5447,6281,875,1999
5448,6281,875,2000
5449,6281,875,2001
5450,6282,91,1953
5451,6282,91,1954
5452,6282,91,1955
5453,6284,340,2008
5454,6284,340,2009
5455,6284,340,2010
5456,6290,635,1989
5457,6290,635,1990
5458,6290,635,1991
5459,6291,330,1973
5460,6292,175,1976
5461,6292,175,1977
5462,6292,856,1978
5463,6292,856,1979
5464,6293,45,1957
5465,6293,45,1958
5466,6293,45,1959
5468,6297,635,2004
5469,6297,635,2005
5470,6297,635,2006
5471,6298,1021,1974
5472,6298,1021,1975
5473,6298,1021,1976
5474,6301,561,2011
5475,6301,561,2012
5476,6302,412,1922
5477,6302,412,1923
5478,6302,412,1924
5479,6302,412,1925
5480,6307,581,1917
5481,6307,581,1918
5482,6307,581,1919
5483,6307,528,1920
5484,6307,528,1921
5485,6307,528,1922
5486,6307,528,1923
5487,6308,496,1893
5488,6308,496,1894
5489,6311,609,2007
5490,6313,191,1995
5491,6313,191,1996
5492,6313,808,1997
5493,6313,808,1998
5494,6315,485,1963
5495,6315,485,1964
5496,6315,485,1965
5497,6317,796,1969
5498,6317,796,1970
5499,6318,619,1938
5500,6318,619,1939
5501,6322,1101,2005
5502,6322,1101,2006
5503,6322,1101,2007
5504,6323,619,1935
5505,6323,619,1936
5506,6323,619,1937
5507,6325,1049,2003
5508,6325,1049,2004
5509,6325,884,2005
5510,6328,245,1923
5511,6336,536,1925
5512,6336,536,1926
5513,6336,536,1927
5514,6345,42,2005
5515,6345,42,2006
5516,6346,62,1965
5517,6346,62,1966
5518,6346,41,1967
5519,6351,836,1985
5520,6351,500,1987
5521,6351,500,1988
5522,6354,1143,1908
5523,6356,1118,1934
5524,6356,1118,1935
5525,6356,1118,1936
5526,6358,150,1978
5527,6358,150,1979
5528,6358,150,1980
5529,6358,150,1981
5530,6364,690,1980
5531,6364,690,1981
5532,6364,690,1982
5533,6365,231,1969
5534,6365,231,1970
5535,6365,231,1971
5536,6365,231,1972
5537,6369,1182,1936
5538,6369,1182,1937
5539,6369,1182,1938
5540,6376,993,1949
5541,6380,949,1996
5542,6380,949,1997
5543,6380,949,1998
5544,6383,1142,1901
5545,6390,1132,2003
5546,6390,619,2004
5547,6390,619,2005
5548,6398,552,1990
5549,6398,552,1991
5550,6398,552,1992
5551,6399,152,1994
5552,6399,152,1995
5553,6399,152,1996
5554,6400,905,1909
5555,6400,905,1910
5556,6400,905,1911
5557,6401,784,1985
5558,6401,784,1986
5559,6401,784,1987
5560,6401,784,1988
5561,6403,1021,2001
5562,6403,1021,2002
5563,6403,1021,2003
5564,6404,759,2006
5565,6404,759,2007
5566,6404,759,2008
5567,6406,153,1996
5568,6406,153,1997
5569,6406,153,1998
5570,6407,819,1955
5571,6407,819,1956
5572,6407,819,1957
5573,6409,819,1959
5574,6409,819,1960
5575,6409,819,1961
5576,6411,255,1954
5577,6411,255,1955
5578,6411,255,1956
5579,6411,255,1957
5580,6412,87,1975
5581,6412,87,1976
5582,6412,87,1977
5583,6412,87,1978
5584,6414,53,1921
5585,6414,53,1922
5586,6414,53,1923
5587,6419,620,1978
5588,6420,638,2007
5589,6420,638,2008
5590,6420,638,2009
5591,6421,762,1895
5592,6421,762,1896
5593,6421,762,1897
5594,6421,762,1898
5595,6421,762,1899
5596,6421,762,1900
5597,6423,855,1886
5598,6423,1142,1889
5599,6425,206,1922
5600,6425,206,1923
5601,6425,206,1924
5602,6425,206,1925
5603,6428,1033,1982
5604,6428,1033,1983
5605,6428,586,1984
5606,6428,586,1985
5607,6429,996,1973
5608,6429,996,1974
5609,6429,996,1975
5610,6430,900,1934
5611,6430,900,1935
5612,6430,900,1936
5613,6430,900,1937
5614,6432,635,1952
5615,6432,635,1953
5616,6432,635,1954
5617,6433,903,1996
5618,6433,903,1997
5619,6433,903,1998
5620,6433,903,1999
5621,6436,240,1957
5622,6436,240,1958
5623,6448,340,1975
5624,6448,332,1976
5625,6448,340,1977
5626,6448,340,1978
5627,6450,41,1984
5628,6450,138,1985
5629,6450,358,1986
5630,6450,358,1987
5631,6452,1111,1920
5632,6452,1111,1921
5633,6455,40,1954
5634,6455,40,1955
5635,6459,389,1997
5636,6461,220,1995
5637,6461,220,1996
5638,6461,914,1997
5639,6470,1166,2006
5640,6470,1166,2007
5641,6470,1166,2008
5642,6474,827,2004
5643,6474,827,2005
5644,6474,827,2006
5645,6475,412,1916
5646,6475,412,1917
5647,6475,412,1918
5648,6475,412,1919
5649,6482,478,1981
5650,6482,478,1982
5651,6482,478,1983
5652,6482,478,1984
5653,6483,677,1930
5654,6483,677,1931
5655,6483,677,1932
5656,6484,412,1920
5657,6484,412,1921
5658,6484,412,1922
5659,6484,412,1923
5660,6486,5,1922
5661,6486,5,1923
5662,6486,5,1924
5663,6490,146,1956
5664,6490,1096,1957
5665,6490,1096,1958
5666,6494,1200,1907
5667,6504,198,1961
5668,6505,725,2002
5669,6505,725,2003
5670,6505,725,2004
5671,6511,378,1911
5672,6511,378,1912
5673,6511,378,1913
5674,6511,378,1914
5675,6513,126,1995
5676,6513,126,1996
5677,6513,1060,1997
5678,6513,1060,1998
5679,6514,639,1997
5680,6514,639,1998
5681,6514,639,1999
5682,6518,908,1988
5683,6518,908,1989
5684,6518,908,1990
5685,6519,126,1992
5686,6521,765,1983
5687,6521,765,1984
5688,6521,765,1985
5689,6521,765,1986
5690,6525,988,1959
5691,6525,988,1960
5692,6525,988,1961
5693,6526,253,1984
5694,6528,127,1976
5695,6528,127,1977
5696,6528,358,1978
5697,6528,358,1979
5698,6534,954,1915
5699,6535,1093,1989
5700,6535,1093,1990
5701,6535,1093,1991
5702,6540,237,1991
5703,6540,648,1994
5704,6541,1073,1995
5705,6541,1073,1996
5706,6541,1073,1997
5707,6542,967,1912
5708,6542,967,1913
5709,6543,716,1992
5710,6543,716,1993
5711,6543,716,1994
5712,6543,716,1995
5713,6546,267,1903
5714,6546,267,1904
5715,6546,267,1905
5716,6546,267,1906
5717,6556,996,1977
5718,6556,996,1978
5719,6556,996,1979
5720,6557,892,1930
5721,6557,892,1931
5722,6557,892,1932
5723,6557,892,1933
5724,6561,390,1913
5725,6561,390,1914
5726,6561,390,1915
5727,6561,619,1918
5728,6561,619,1919
5729,6570,227,1988
5730,6570,227,1989
5731,6570,227,1990
5732,6570,227,1991
5733,6571,930,1995
5734,6571,930,1996
5735,6571,930,1997
5736,6583,93,1966
5737,6583,93,1967
5738,6583,93,1968
5739,6584,585,1969
5740,6584,585,1970
5741,6584,585,1971
5742,6585,220,2006
5743,6588,1085,1998
5744,6588,1085,1999
5745,6588,1085,2000
5746,6588,1085,2001
5747,6591,1093,1893
5748,6591,1093,1894
5749,6591,1093,1895
5750,6596,156,1983
5751,6596,156,1984
5752,6596,147,1985
5753,6596,147,1986
5754,6598,317,1963
5755,6598,317,1964
5756,6601,908,1987
5757,6601,908,1988
5758,6601,908,1989
5759,6602,266,2007
5760,6602,266,2008
5761,6602,266,2009
5762,6607,988,1927
5763,6610,963,1918
5764,6610,963,1919
5765,6610,963,1920
5766,6613,987,2007
5767,6613,987,2008
5768,6613,987,2009
5769,6616,993,1958
5770,6623,1021,2003
5771,6623,1021,2004
5772,6623,1021,2005
5773,6623,1021,2006
5774,6624,203,2001
5775,6625,818,1991
5776,6625,818,1992
5777,6625,818,1993
5778,6626,994,2007
5779,6626,994,2008
5780,6626,315,2009
5781,6630,558,1990
5782,6630,558,1991
5783,6630,552,1992
5784,6635,1073,1971
5785,6635,1073,1972
5786,6635,1073,1973
5787,6640,124,1976
5788,6640,1098,1979
5789,6640,1098,1980
5790,6658,904,1998
5791,6658,904,1999
5792,6658,904,2000
5793,6664,552,1992
5794,6664,552,1993
5795,6664,552,1994
5796,6664,552,1995
5797,6668,1096,1935
5798,6668,1096,1936
5799,6668,1096,1937
5800,6673,401,1986
5801,6673,401,1987
5802,6673,401,1988
5803,6675,899,1986
5804,6675,899,1987
5805,6675,899,1988
5806,6678,384,2011
5807,6678,384,2012
5808,6678,384,2013
5809,6681,1057,1997
5810,6685,331,1971
5811,6685,331,1972
5812,6685,617,1973
5813,6685,617,1974
5814,6688,153,1982
5815,6695,1132,1913
5816,6706,240,1907
5817,6706,240,1908
5818,6706,240,1909
5819,6706,240,1910
5820,6708,303,1967
5821,6708,303,1968
5822,6713,945,1972
5823,6713,945,1973
5824,6713,945,1974
5825,6713,945,1975
5826,6717,147,1912
5827,6717,147,1913
5828,6718,358,1987
5829,6718,358,1988
5830,6718,358,1989
5831,6724,720,2003
5832,6724,720,2004
5833,6724,720,2005
5834,6727,228,1978
5835,6727,911,1980
5836,6727,911,1981
5837,6727,911,1982
5838,6728,826,1934
5839,6728,826,1935
5840,6729,1199,1989
5841,6729,1199,1990
5842,6733,274,2002
5843,6738,996,1948
5844,6738,996,1949
5845,6738,996,1950
5846,6744,384,1977
5847,6744,384,1978
5848,6744,384,1979
5849,6744,384,1980
5850,6747,1080,1998
5851,6747,1080,1999
5852,6747,1080,2000
5853,6747,1080,2001
5854,6751,496,2002
5855,6751,467,2003
5856,6753,41,2002
5857,6753,41,2003
5858,6753,41,2004
5859,6753,41,2005
5860,6756,949,1999
5861,6756,949,2000
5862,6756,949,2001
5863,6760,1119,2008
5864,6760,1119,2009
5865,6760,1119,2010
5866,6763,424,2000
5867,6763,424,2001
5868,6775,969,1966
5869,6778,1074,1995
5870,6778,1074,1996
5871,6778,1074,1997
5872,6785,186,1983
5873,6785,186,1984
5874,6785,904,1985
5875,6788,94,1989
5876,6788,94,1990
5877,6788,94,1991
5878,6801,338,1955
5879,6801,338,1956
5880,6802,908,1899
5881,6802,908,1900
5882,6803,61,1973
5883,6803,61,1974
5884,6803,535,1975
5885,6807,1085,1900
5886,6807,1085,1901
5887,6807,1085,1902
5888,6807,603,1904
5889,6807,603,1905
5890,6814,827,2003
5891,6814,827,2004
5892,6814,827,2005
5893,6814,827,2006
5894,6815,996,1956
5895,6816,617,1987
5896,6816,617,1988
5897,6816,617,1989
5898,6817,478,1997
5899,6817,478,1998
5900,6817,478,1999
5901,6818,1026,1964
5902,6818,1026,1965
5903,6818,1031,1966
5904,6819,639,1948
5905,6819,639,1949
5906,6821,448,2000
5907,6821,448,2001
5908,6821,448,2002
5909,6822,617,2008
5910,6822,617,2009
5911,6822,617,2010
5912,6824,997,1991
5913,6824,997,1992
5914,6824,997,1993
5915,6825,947,1964
5916,6829,699,1915
5917,6829,699,1916
5918,6830,53,1921
5919,6830,53,1922
5920,6835,730,1976
5921,6835,730,1977
5922,6835,730,1978
5923,6835,730,1979
5924,6836,61,1977
5925,6836,61,1978
5926,6836,478,1979
5927,6836,478,1980
5928,6841,796,1944
5929,6841,796,1945
5930,6843,838,1983
5931,6843,838,1984
5932,6843,328,1985
5933,6846,617,1992
5934,6846,617,1993
5935,6846,617,1994
5936,6849,639,2010
5937,6849,639,2011
5938,6849,639,2012
5939,6849,639,2013
5940,6850,92,1922
5941,6853,1156,1962
5942,6853,1156,1963
5943,6857,926,1974
5944,6858,340,1981
5945,6858,340,1982
5946,6858,340,1983
5947,6858,340,1984
5948,6859,985,2001
5949,6859,985,2002
5950,6859,985,2003
5951,6859,985,2004
5952,6861,893,1948
5953,6861,893,1949
5954,6861,893,1950
5955,6866,1113,2009
5956,6866,1113,2010
5957,6866,1113,2011
5958,6872,257,1984
5959,6872,257,1985
5960,6872,257,1986
5961,6873,1085,2000
5962,6873,1085,2001
5963,6873,1085,2002
5964,6874,760,1974
5965,6874,760,1975
5966,6874,760,1976
5967,6875,501,1997
5968,6875,501,1998
5969,6875,501,1999
5970,6875,501,2000
5971,6877,967,1947
5972,6879,331,1990
5973,6879,331,1991
5974,6882,274,1954
5975,6882,274,1955
5976,6887,815,1981
5977,6887,815,1982
5978,6887,815,1983
5979,6887,815,1984
5980,6889,1096,2007
5981,6889,1096,2008
5982,6889,1096,2009
5983,6892,319,1994
5984,6899,231,1999
5985,6899,231,2000
5986,6899,231,2001
5987,6899,231,2002
5988,6903,365,1998
5989,6903,365,1999
5990,6905,578,1899
5991,6905,578,1900
5992,6905,1118,1902
5993,6906,122,1952
5994,6906,122,1953
5995,6907,561,1990
5996,6907,561,1991
5997,6907,561,1992
5998,6908,608,1993
5999,6909,556,1998
6000,6909,556,1999
6001,6909,556,2000
6002,6912,509,1996
6003,6912,509,1997
6004,6915,379,1990
6005,6915,379,1991
6006,6915,379,1992
6007,6915,379,1993
6008,6916,1166,1989
6009,6916,1166,1990
6010,6916,1166,1991
6011,6917,372,2003
6012,6917,372,2004
6013,6917,372,2005
6014,6922,1080,1986
6015,6922,1080,1987
6016,6922,1080,1988
6017,6923,664,1988
6018,6923,664,1989
6019,6923,664,1990
6020,6924,976,2003
6021,6924,976,2004
6022,6924,976,2005
6023,6924,976,2006
6024,6928,1132,1982
6025,6928,1132,1983
6026,6928,1132,1984
6027,6928,1132,1985
6028,6929,919,1907
6029,6933,209,1958
6030,6933,358,1959
6031,6934,639,1928
6032,6934,639,1929
6033,6934,639,1930
6034,6935,1018,1996
6035,6935,1018,1997
6036,6935,1018,1998
6037,6935,1018,1999
6038,6939,1119,1994
6039,6939,1119,1995
6040,6939,1119,1996
6041,6947,997,1915
6042,6947,997,1916
6043,6947,997,1917
6044,6950,903,2007
6045,6950,903,2008
6046,6950,903,2009
6047,6950,903,2010
6048,6953,452,1887
6049,6956,765,1892
6050,6956,765,1893
6051,6956,765,1894
6052,6956,765,1895
6053,6958,53,1916
6054,6958,53,1917
6055,6959,1013,1997
6056,6959,1013,1998
6057,6959,1013,1999
6058,6960,340,1999
6059,6960,340,2000
6060,6960,340,2001
6061,6963,286,1944
6062,6963,286,1945
6063,6963,286,1946
6064,6973,1138,1904
6065,6977,927,1995
6066,6977,927,1996
6067,6977,927,1997
6068,6978,368,1968
6069,6978,368,1969
6070,6978,368,1970
6071,6988,378,2008
6072,6988,378,2009
6073,6988,378,2010
6074,6992,1005,1969
6075,6997,339,1986
6076,6997,339,1987
6077,6997,339,1988
6078,6998,286,1951
6079,6998,286,1952
6080,7004,916,1997
6081,7004,916,1998
6082,7004,911,1999
6083,7004,911,2000
6084,7004,911,2001
6085,7006,586,1986
6086,7006,586,1987
6087,7007,35,1929
6088,7007,35,1930
6089,7010,53,1999
6090,7010,53,2000
6091,7010,53,2001
6092,7014,155,1980
6093,7014,834,1981
6094,7015,720,1986
6095,7018,151,1971
6096,7018,151,1972
6097,7018,151,1973
6098,7019,1016,1962
6099,7020,903,1984
6100,7020,903,1985
6101,7020,903,1986
6102,7024,62,1987
6103,7024,62,1988
6104,7031,330,1968
6105,7031,330,1969
6106,7031,340,1970
6107,7032,501,1920
6108,7033,528,1924
6109,7033,528,1925
6110,7033,528,1926
6111,7033,528,1927
6112,7037,253,1990
6113,7037,253,1991
6114,7039,670,1988
6115,7039,670,1989
6116,7039,670,1990
6117,7039,670,1991
6118,7041,1172,1992
6119,7041,1172,1993
6120,7041,1172,1994
6121,7041,1172,1995
6122,7043,460,1992
6123,7048,199,1990
6124,7048,199,1991
6125,7070,545,1978
6126,7070,545,1979
6127,7070,545,1980
6128,7070,545,1981
6129,7071,969,2001
6130,7071,969,2002
6131,7071,969,2003
6132,7073,1078,1969
6133,7073,1078,1970
6134,7080,40,2006
6135,7080,40,2007
6136,7080,40,2008
6137,7080,40,2009
6138,7085,338,1930
6139,7086,967,1913
6140,7086,967,1914
6141,7086,967,1915
6142,7086,967,1916
6143,7087,500,1990
6144,7087,500,1991
6145,7087,500,1992
6146,7090,677,1921
6147,7090,677,1922
6148,7092,297,1973
6149,7092,297,1974
6150,7092,297,1975
6151,7092,297,1976
6152,7097,38,1977
6153,7097,38,1978
6154,7097,38,1979
6155,7097,38,1980
6156,7099,866,1985
6157,7099,866,1986
6158,7099,866,1987
6159,7100,451,1914
6160,7100,451,1915
6161,7100,451,1916
6162,7103,90,1886
6163,7105,41,1967
6164,7105,41,1968
6165,7105,41,1969
6166,7111,1201,1967
6167,7111,1201,1968
6168,7111,1201,1969
6169,7113,107,1998
6170,7113,949,2001
6171,7113,949,2002
6172,7114,561,1984
6173,7114,561,1985
6174,7114,561,1986
6175,7114,561,1987
6176,7122,1119,2005
6177,7122,1119,2006
6178,7122,1119,2007
6179,7137,884,1997
6180,7137,884,1998
6181,7137,884,1999
6182,7137,884,2000
6183,7138,904,1983
6184,7138,904,1984
6185,7138,904,1985
6186,7139,904,1979
6187,7139,904,1980
6188,7139,904,1981
6189,7140,904,2001
6190,7140,904,2002
6191,7140,904,2003
6192,7141,1201,2008
6193,7141,1201,2009
6194,7141,1201,2010
6195,7146,1166,1985
6196,7146,1166,1986
6197,7146,1166,1987
6198,7146,1166,1988
6199,7159,938,1967
6200,7168,1096,1954
6201,7168,1096,1955
6202,7168,1096,1956
6203,7177,508,1996
6204,7177,508,1997
6205,7178,1141,2005
6206,7178,1141,2006
6207,7178,1141,2007
6208,7182,1124,1979
6209,7182,1124,1980
6210,7186,996,1964
6211,7186,996,1965
6212,7187,1141,2005
6213,7187,1141,2006
6214,7187,1141,2007
6215,7187,815,2008
6216,7196,536,1917
6217,7196,536,1918
6218,7196,855,1921
6219,7196,855,1922
6220,7199,938,1996
6221,7199,938,1997
6222,7200,945,1964
6223,7200,945,1965
6224,7202,58,2000
6225,7202,58,2001
6226,7203,1031,1911
6227,7205,151,1987
6228,7205,151,1988
6229,7205,151,1989
6230,7206,957,1991
6231,7206,957,1992
6232,7206,957,1993
6233,7207,451,1916
6234,7207,451,1917
6235,7209,1143,1874
6236,7209,1143,1875
6237,7211,40,1984
6238,7211,40,1985
6239,7211,40,1986
6240,7211,40,1987
6241,7213,869,2007
6242,7213,869,2008
6243,7213,869,2009
6244,7221,662,1970
6245,7221,662,1971
6246,7221,662,1972
6247,7236,266,1985
6248,7236,266,1986
6249,7237,982,1949
6250,7237,982,1950
6251,7237,982,1951
6252,7238,666,1982
6253,7238,666,1983
6254,7238,666,1984
6255,7240,451,1957
6256,7243,967,1908
6257,7251,938,1986
6258,7251,938,1987
6259,7251,938,1988
6260,7260,181,1966
6261,7261,109,1995
6262,7261,109,1996
6263,7261,1091,1997
6264,7264,1040,2000
6265,7264,1040,2001
6266,7264,996,2002
6267,7266,814,1989
6268,7266,814,1990
6269,7266,996,1991
6270,7273,1073,1987
6271,7273,187,1988
6272,7278,734,1984
6273,7278,734,1985
6274,7278,734,1986
6275,7284,379,1989
6276,7284,379,1990
6277,7284,379,1991
6278,7286,1021,2004
6279,7286,1021,2005
6280,7286,1021,2006
6281,7287,666,1955
6282,7287,666,1956
6283,7287,666,1957
6284,7288,996,1947
6285,7288,996,1948
6286,7288,996,1949
6287,7289,1193,1956
6288,7289,1193,1957
6289,7291,303,1977
6290,7291,303,1978
6291,7291,303,1979
6292,7292,830,2001
6293,7292,830,2002
6294,7294,1070,1985
6295,7295,241,1910
6296,7295,241,1911
6297,7295,241,1912
6298,7295,241,1913
6299,7296,949,1990
6300,7296,949,1991
6301,7296,949,1992
6302,7297,365,1996
6303,7297,365,1997
6304,7297,378,1998
6305,7298,324,1975
6306,7298,324,1976
6307,7299,949,1967
6308,7304,466,1999
6309,7304,466,2000
6310,7308,844,2006
6311,7308,844,2007
6312,7314,326,1973
6313,7314,326,1974
6314,7314,911,1975
6315,7315,53,1997
6316,7317,150,1986
6317,7317,150,1987
6318,7317,150,1988
6319,7318,107,1991
6320,7318,107,1992
6321,7318,107,1993
6322,7320,491,2005
6323,7320,491,2006
6324,7320,491,2007
6325,7323,94,1933
6326,7323,94,1934
6327,7323,94,1935
6328,7324,94,1933
6329,7324,94,1934
6330,7325,874,1967
6331,7325,874,1968
6332,7325,874,1969
6333,7329,222,1988
6334,7329,222,1989
6335,7329,222,1990
6336,7332,1053,1985
6337,7332,996,1986
6338,7332,996,1987
6339,7336,893,2000
6340,7336,893,2001
6341,7336,893,2002
6342,7339,638,1954
6343,7339,638,1955
6344,7339,638,1956
6345,7339,638,1957
6346,7340,578,1909
6347,7340,578,1910
6348,7340,578,1911
6349,7341,967,1894
6350,7343,42,1971
6351,7343,42,1972
6352,7343,42,1973
6353,7343,42,1974
6354,7344,635,1999
6355,7344,635,2000
6356,7344,635,2001
6357,7345,762,1958
6358,7345,762,1959
6359,7356,1080,1968
6360,7356,1080,1969
6361,7357,960,2003
6362,7357,960,2004
6363,7357,960,2005
6364,7361,949,1992
6365,7361,949,1993
6366,7361,949,1994
6367,7368,1132,1984
6368,7368,1132,1985
6369,7368,1132,1986
6370,7373,451,1923
6371,7375,765,2002
6372,7375,765,2003
6373,7375,765,2004
6374,7376,904,1997
6375,7376,904,1998
6376,7376,904,1999
6377,7379,58,2000
6378,7379,58,2001
6379,7390,243,1952
6380,7390,243,1953
6381,7390,243,1954
6382,7390,243,1955
6383,7393,974,1978
6384,7393,974,1979
6385,7393,974,1980
6386,7393,974,1981
6387,7395,996,1968
6388,7395,996,1969
6389,7395,996,1970
6390,7396,975,1946
6391,7397,856,1999
6392,7397,856,2000
6393,7397,856,2001
6394,7398,234,1986
6395,7398,234,1987
6396,7398,234,1988
6397,7400,723,1976
6398,7400,723,1977
6399,7404,767,1969
6400,7404,767,1970
6401,7404,767,1971
6402,7404,767,1972
6403,7406,314,1992
6404,7407,152,1985
6405,7407,152,1986
6406,7407,152,1987
6407,7408,896,1881
6408,7408,896,1882
6409,7411,376,1891
6410,7411,376,1892
6411,7411,376,1893
6412,7411,376,1894
6413,7411,376,1895
6414,7411,376,1896
6415,7413,61,1970
6416,7414,1119,1939
6417,7414,1119,1940
6418,7414,1119,1941
6419,7417,1013,1943
6420,7417,1013,1947
6421,7417,1013,1948
6422,7418,795,1964
6423,7418,795,1965
6424,7418,795,1966
6425,7419,353,1985
6426,7419,353,1986
6427,7419,353,1987
6428,7420,638,1910
6429,7420,638,1911
6430,7422,756,1995
6431,7422,266,1997
6432,7431,906,1960
6433,7432,490,1995
6434,7432,490,1996
6435,7432,490,1997
6436,7434,936,1949
6437,7434,936,1950
6438,7434,936,1951
6439,7434,936,1952
6440,7436,906,1963
6441,7437,211,1966
6442,7441,76,1911
6443,7441,76,1912
6444,7442,412,1909
6445,7442,90,1910
6446,7442,90,1911
6447,7443,967,1922
6448,7443,967,1923
6449,7443,967,1924
6450,7449,1088,1963
6451,7449,1088,1964
6452,7449,1088,1966
6453,7452,1176,1999
6454,7452,1176,2000
6455,7452,1176,2001
6456,7455,858,1967
6457,7455,617,1968
6458,7457,609,1897
6459,7457,609,1898
6460,7457,609,1899
6461,7458,1060,1961
6462,7458,1060,1962
6463,7461,1060,1988
6464,7461,1060,1989
6465,7465,1021,1986
6466,7466,149,1975
6467,7466,149,1976
6468,7467,296,1983
6469,7467,296,1984
6470,7467,296,1985
6471,7468,765,1932
6472,7468,765,1933
6473,7468,765,1934
6474,7470,122,1993
6475,7470,122,1994
6476,7470,905,1995
6477,7474,562,1974
6478,7474,562,1975
6479,7474,562,1976
6480,7475,227,2006
6481,7475,227,2007
6482,7475,227,2008
6483,7480,943,1952
6484,7480,943,1953
6485,7480,943,1954
6486,7480,943,1955
6487,7482,97,1938
6488,7487,417,1915
6489,7487,417,1916
6490,7487,417,1917
6491,7487,417,1918
6492,7487,417,1919
6493,7490,146,1969
6494,7490,146,1970
6495,7491,367,1996
6496,7491,367,1997
6497,7491,499,1999
6498,7492,561,2003
6499,7492,561,2004
6500,7492,561,2005
6501,7492,561,2006
