1890,'WS',16696,'BRO',241,6,7,29,3,8,0,2,0,7,1,,0,3,0,,,,
1890,'WS',17318,'LS2',251,1,4,9,4,2,1,0,0,0,3,,2,1,0,,,,
1890,'WS',17686,'LS2',251,1,7,30,6,9,1,0,0,2,3,,2,3,0,,,,
1890,'WS',17762,'BRO',241,6,6,20,5,1,1,0,0,0,1,,6,3,0,,,,
1890,'WS',18014,'LS2',251,1,3,5,1,1,0,0,0,0,0,,3,1,0,,,,
1890,'WS',18868,'LS2',251,1,7,27,4,7,1,0,0,4,5,,1,2,0,,,,
1890,'WS',18908,'LS2',251,1,1,4,0,0,0,0,0,0,0,,0,1,0,,,,
1890,'WS',19504,'LS2',251,1,7,25,4,9,3,1,0,8,2,,3,0,0,,,,
1892,'CS',1213,'BSN',282,6,2,7,2,2,0,0,1,1,1,,0,2,0,,,,
1892,'CS',2330,'CL4',285,6,6,25,3,8,1,0,0,1,4,,0,2,0,,,,
1892,'CS',3066,'CL4',285,6,6,22,3,9,0,2,0,0,0,,5,1,0,,,,
1892,'CS',3208,'CL4',285,6,2,8,1,2,0,0,1,3,0,,0,1,0,,,,
1892,'CS',3979,'CL4',285,6,1,3,0,0,0,0,0,0,0,,0,2,0,,,,
1892,'CS',4187,'CL4',285,6,3,6,0,1,0,0,0,0,0,,0,1,0,,,,
1892,'CS',4869,'BSN',282,6,6,26,3,12,3,2,1,9,3,,1,0,0,,,,
1892,'CS',6153,'BSN',282,6,2,8,1,4,0,0,0,2,0,,1,0,0,,,,
1892,'CS',9327,'BSN',282,6,2,8,0,0,0,0,0,0,1,,0,2,0,,,,
1892,'CS',10547,'BSN',282,6,6,27,4,6,0,0,0,1,2,,0,0,0,,,,
1892,'CS',10635,'BSN',282,6,6,23,2,3,0,0,0,0,1,,1,2,0,,,,
1892,'CS',11410,'CL4',285,6,6,22,0,4,0,0,0,1,1,,2,2,0,,,,
1892,'CS',11481,'BSN',282,6,6,21,2,8,2,0,0,2,3,,6,1,0,,,,
1892,'CS',11723,'CL4',285,6,6,25,2,11,0,0,0,6,0,,1,3,0,,,,
1892,'CS',12880,'BSN',282,6,6,24,3,4,0,0,0,4,2,,2,3,0,,,,
1892,'CS',13025,'BSN',282,6,2,7,1,2,0,0,0,2,1,,0,1,0,,,,
1892,'CS',13235,'CL4',285,6,6,22,1,3,0,0,0,0,0,,2,3,0,,,,
1892,'CS',14523,'BSN',282,6,6,21,2,6,1,1,0,4,0,,1,2,0,,,,
1892,'CS',17039,'BSN',282,6,1,4,0,0,0,0,0,0,0,,0,3,0,,,,
1892,'CS',17244,'BSN',282,6,3,12,3,3,1,1,0,1,0,,0,2,0,,,,
